WOD code,NODC code,Platform Name
2630,319W,USNS WILKES (T-AGS-33) (Call sign NTRI; service date 06/28/1971-09/19/1995)
6784,337F,USS 267
8191,3319,USS ABILENE
1662,31IY,USS ABILITY (MSO-519) (service date 08/04/1958 - 06/1970)
2429,314A,USS ACME (MSO-508) (Call sign KGKV; service date 09/27/1956 - 11/06/1970)
8192,331A,USS ACTION
3763,3253,USS ADAMS
2321,311A,USS ADVANCE (MSO-510; call sign NUZX; service date 06/16/1958 - 12/23/1970)
1385,31A8,USS AFFRAY (MSO-511; call sign NOAL; service date 12/08/1958 - 12/20/1992)
1383,31A6,USS AGGRESSIVE (MSO-422; call sign NFPZ; service date 11/25/1953 - 07/02/1971)
1372,31AV,USS AGILE (MSO-421; call sign IJMI; service date 06/21/1956 - 07/28/1972)
1384,31A7,USS ALACRITY (MSO-520; call sign GQIC; service date 10/01/1958 - 09/30/1977) 
9096,33G6,USS ALBANY (SSN-753) (Call Sign NANY - Commissioned: 4/7/1990)
2141,31V9,USS ALBATROSS (MSC-289) (Service date 04/20/1961 - 04/20/1970)
1671,31I7,USS ALFRED A. CUNNINGHAM (DD-752; call sign NHXG; active 1944 - 1971)
3456,32W5,USS ALMODITE 
8195,331C,USS AMESBURY 
3486,32X0,USS ANDRADITE
2287,310C,USS ANTIETAM (CG 54; call sign NATM; commissioned 06.1987)
7421,33AZ,USS ANZIO
7654,33AF,USS ARCHERFISH (SSN-678) (nuclear sub active: December 1971 to March 1998)
8734,33A7,USS ARCHERFISH (USS/AGSS-311) (diesel sub active: September 1943 to May 1968)
3593,3203,USS ARLEIGH BURKE (DDG-51)
2260,31ZK,USS ARNOLD J. ISBELL (DD-869; call sign NBGR; active 1946 - 1973)
1566,33RD,USS ARTHUR W. RADFORD (DD-968; active 04.16.1977 - 03.18.2003)
8196,331D,USS ASHEVILLE
6789,3384,USS ASKOY
8197,331E,USS ATHERTON 
8198,331F,USS AUK
2081,31UL,USS AULT (DD-698; call sign NTWR; active 1944 - 1973)
1386,31A9,USS AVENGE (MSO-423; call sign WK6591; service date 05/13/1954 - 01/31/1970) 
8199,331G,USS BABBITT
2322,311B,USS BAINBRIDGE (DLGN/CGN-25; call sign NJUL; active 1962 - 1996)
3906,33BA,USS BAIROKO (CVE-115)
8200,331H,USS BAKER
8201,331J,USS BALCH
8202,331K,USS BALDWIN
2242,31Y2,USS BARRY (DD-933; call sign NIYJ; service date 1956 - 1982) 
9107,33HU,USS BARRY (DDG-52) (Call Sign NNJB - Commissioned December 12; 1992) 
6797,33BC,USS BAYA
3694,3231,USS BELLEAU WOOD (LHA-3;call sign NBWD; active 09.1978 - 10.2005)
2352,3115,USS BELMONT (AGTR-4; call sign WIAR; service date 11/02/1964 - 01/16/1970)
2318,3107,USS BERGALL (SSN-667; call sign NMFB; active 06.1969 - 06.1996)
8205,331P,USS BIG HORN 
1660,31IW,USS BIGELOW (DD-942; call sign NIYY; active 1957 - 11.1983)
8206,331Q,USS BILLETTE 
3907,33BB,USS BOONE (FFG-28)
2610,319C,USS BOWEN (FF-1079 Knox class) (Call sign NHTM; active 05/22/1971 - 06/03/1994)
8163,33BO,USS BOYLE
1949,31QX,USS BRADLEY (DE-1041; active 1965 - 1988)
3701,3238,USS BRADLEY G. ROBERT (FFG-49; call sign NRGB; commissioned 06.30.1984)
1640,31IB,USS BRAINE (DD-630; call sign NIZF; active 1943-1946; 1951-1971)
8208,331S,USS BRECKINRIDGE
8209,331T,USS BRENNAN
1968,31RG,USS BRIDGET (DE-1024; call sign NPWX; active 1957 - 1968; struck 1973)
1421,31B8,USS BRINKLEY BASS (DD-887; call sign NJDF; active 1945 - 1973)
1995,31R7,USS BRISTER (DE-327/DER-327; call sign NHSE; active 1943 - 1968)
3000,32J8,USS BUNKER HILL (CG-52) (Call Sign NNBH)!
8210,331U,USS BURROWS
1849,31N5,USS CACAPON (AO-52; commissioned 09.21.1943; decommissioned 1973)
1776,31L4,USS CALCATERRA (DE/DER-390; call sign NHVB; active 1943-1946; 1955-1973)Q
1955,31Q3,USS CAMP (DE/DER-251; call sign NDRS; active 1943 - 1971)
8214,331Y,USS CAMPO
9108,33HV,USS CAPE ST. GEORGE (CG-71) (Call Sign NCSG - Commissioned June 13; 1993)
8215,331Z,USS CARD
8216,332A,USS CARMICK
9105,33HS,USS CARNEY (DDG-64) (Call Sign NRCS - Commissioned April 13; 1996)
2323,311C,USS CARPENTER (DDE/DDK/DD-825; call sign NAYS; active 1949 - 1981)
3732,3246,USS CARR (FFG-52; call sign NCAR; commissioned 07.1985)
8217,332B,USS CARTER
8099,33CV,USS CAVALLA (SUBMARINE)
2737,32CV,USS CAVALLARO (APD-128)
9109,33HY,USS CHAMPION (MCM-4) (Call Sign NOKB - Commissioned February 8; 1991)
8223,332H,USS CHAMPLIN 
2294,310J,USS CHANCELLORSVILLE (AOT)
1464,31DF,USS CHARLES F. ADAMS (DD-952/DDG-2; call sign NBJR; active 1960 - 1990)
8225,332J,USS CHARLES LAWRENCE 
1705,31J5,USS CHARLES P. CECIL (DD/DDR-835; call sign NBBG; active 1945 - 1979)
8164,33CK,USS CHARLOTTE (PF-60;frigate; comm-d 10.1944; decomm-d 04.1946)
2489,3150,USS CHAUMONT 
2327,311G,USS CHEMUNG (AO-30) (service date 07/03/1941 - 09/18/1970)
2456,3141,USS CHESTER T. O'BRIEN (Call sign NHWG; active 1944-1946; 1951-1959) 
8867,33GV,USS CHOSIN (CG-65) (Call Sign NCHO)
1701,31J1,USS CLAUD JONES (DE-1033; call sign NEFC; active 1959 - 1974)
6800,33CL,USS CLUNY
8419,33F9,USS COCHALI (YTB-383)
8227,332L,USS COFFMAN
1681,31JH,USS COLAHAN (DD-658; call sign NUYO; active 1943 - 1966)a
9097,33G7,USS COLE (DDG-67) (Call Sign NDDG - Commissioned 6/8/1996)
1852,31N8,USS CONE (DD-866; call sign NBGG; active 1945 - 1982)
1694,31JU,USS CONFLICT (MSO-426; call sign NBDU; service date 03/23/1954 - 06/09/1972) 
1946,31QU,USS CONQUEST (MSO-488; call sign NTAW; active 07/1955-10/1970; 10/1971-06/1994)
1939,31QN,USS CONSTANT (MSO-427; call sign NDAD; service date 09/08/1954 - 09/30/1992) 
2166,31WY,USS CONWAY (DD/DDE-507; call sign NFBD; active 1942 - 1969)
1842,31NY,USS CONY (DDE/DD-508; call sign NILX; service date 1942 - 1969)
1879,31OZ,USS COONTZ (DL-9/DLG-9/DDG-40; call sign NOEP; active 1960 - 1989)
8230,332P,USS CORAL
8231,332Q,USS CORDUBA
8232,332R,USS CORE
2216,31YC,USS CORRY (DD/DDR-817; call sign NAYC;active 1946-1981)
8233,332S,USS COVINGTON
8234,3321,USS COWIE
9093,33CP,USS COWPENS (CG-63) (Call sign NCOW) 
8237,332V,USS CROATAN
3242,32Q3,USS CURTS
8238,332W,USS CYTHERA
2360,312D,USS DAHLGREN (DLG/DDG-43; DL-12; call sign NJZU; active 1961 - 1992) 
1493,31D8,USS DAMATO (DD-871) (service date 1946 - 1995)
3241,32Q2,USS DANIEL BOONE (SSN-629;Submarine;comm-d 1964;decomm-d 1994)
1466,31DH,USS DASH (MSO-428; call sign NFWC; service date 08/14/1953 - 10/01/1982)!
8239,332X,USS DAVENPORT
1480,31DV,USS DAVIDSON (DE-1045;c.s.NHGM;reclass-d FF-1045 1975;active 12.1965 - 12.1988)
8270,332Z,USS DAYTON
2981,32JP,USS DE WERT (FFG-45) 
1484,31DZ,USS DEALEY (DE-1006; call sign NHEE; active 1954 - 1972)!
2324,311D,USS DECATUR (DD-936) (Service date 1956 - 1983)
9095,33GP,USS DECATUR (DDG-73; call sign NDEC; commissioned 1998)
8426,33MO,USS DES MOINES
1461,31DC,USS DETECTOR (MSO-429; call sign NIMN; service date 01/26/1953 - 10/01/1982) 
2245,31Y5,USS DEWEY (DL-14/DLG-14/DDG-45; call sign NOHW; active 1959 - 1990)
1476,31DR,USS DIRECT (MSO-430; call sign NMXB; service date 07/09/1954 - 10/01/1982)
2204,31X0,USS DIXON (AS-37; Submarine Tender; active 1971 - 1995)
3794,3260,USS DOHERTY (DE-14; call sign NGZM; comm-d 02.1943; decomm-d 12.1945)
1471,31DM,USS DOMINANT (MSO-431) (Call sign NLNB; service date 11/08/1954 - 10/02/1982)
8244,3325,USS DORAN
1489,31D4,USS DUNCAN (DD/DDR-874; call sign NBHI; active 1945 - 1971)
1492,31D7,USS DUPONT (DD-941; call sign NTIR; service date 1957 - 1983)
2102,31U6,USS DURANT (DE/DER-389; call sign NHGJ; active 1943 - 1964)
8245,3326,USS DURIK
3795,3261,USS DWIGHT D. EISENHOWER (CVN-69; call sign NIKE; laid down 08.1970) 
2247,31Y7,USS DYNAMIC (MSO-432) (Call sign EBII; active 12/15/1953 - 07/01/1971)
8246,3327,USS EARLE
1957,31Q5,USS EATON (DD-510/DDE-510; call sign NIXG; active 1942 - 1969)
8242,3323,USS EDGAR G. CHASE
2361,312E,USS EDMONDS (DE 406) (Active 12/03/1944-05/31/1946; 02/28/1951-05/15/1972)
8247,3328,USS EDSALL
1509,31EO,USS EDSON (DD-946) (Call sign NJRE;  service date 11/07/1958 - 12/15/1988)
8248,3329,USS EISNER
8250,3332,USS ELOKOMIN 
3796,3262,USS ELROD (FFG-55; call sign NHTE; commissioned  05.1985)
1527,3.10E+07,USS EMBATTLE (MSO-434) (Call sign NOOY; service date 11/16/1954 - 09/22/1972)
8252,3334,USS EMPORIA
2126,31VU,USS ENDURANCE (MSO-435) (Call sign NQNN; service date 05/19/1954 - 07/01/1972)
1501,31EG,USS ENERGY (MSO-436) (Call sign NRQO; service date 07/16/1954 - 07/05/1972)
1824,31NG,USS ENGAGE (MSO-433) (Call sign NMOM; service date 06/29/1954 - 12/30/1991)
1504,31EJ,USS ENGLISH (DD-696; call sign NHEE; active 1944 - 1970)!
1482,31DX,USS ENHANCE (MSO-437; call sign NBNM; active 04/1955-10/1970; 08/1971-12/1991)
6792,3387,USS ERIE
2280,31Z4,USS ESTEEM (MSO-438) (Call sign NDFH; active 10/1955-09/1970; 08/1971-09/1991)
8254,3336,USS EVARTS
1556,31FZ,USS EVERETT F. LARSON (DD-830; call sign NKEZ; active 1945 - 1972)
2180,31XC,USS EXCEL (MSO-439) (Call sign NLPA; active 02/24/1955 - 09/30/1992) 
1515,31EU,USS EXULTANT (MSO-441) (Call sign NJQM; service date 06/22/1954-06/30/1993)
2830,32FG,USS FAHRION
1537,31FG,USS FALGOUT (DE-324; call sign NTDW; active 1943-1947; 1951-1954; 1955-1969) 
8255,3338,USS FARGO
8256,3339,USS FARQUHAR 
1549,31FS,USS FEARLESS (MSO-442) (Call sign NJGD; service date 09/22/1954-10/31/1990)
1550,31FT,USS FECHTELER (DD-870; call sign NBHA; active 1946 - 1970)
1534,31FD,USS FIDELITY (MSO-443) (Call sign NLZL; service date 01/19/1955 - 05/19/1989)
3802,3268,USS FIFE (DD-991; call sign NDKP; comm-d 05.1980; decomm-d 02.2003)
1560,31F3,USS FINCH (DE-328; call sign NTMD; service date 1943 - 1973) 
1563,31F6,USS FIRM (MSO-444) (Service date 10/12/1954 - 07/05/1972)
8865,33GT,USS FITZGERALD (DDG-62) (Call Sign NFTZ)1
1559,31F2,USS FLETCHER (DD/DDE-445; call sign NEBG; active 1942-1947; 1949-1969)
9487,33IB,USS FLETCHER (DD-992; active 1980 - 2004)
1715,31KF,USS FLOYD B. PARKS (DD-884;call sign NBIC;comm-ed 1945;decomm-d 1973)
8258,3342,USS FOGG
2398,313F,USS FORCE (MSO-445) (Call sign NOVM; service date 01/04/1955 - 04/24/1973)
1564,31F7,USS FOREST SHERMAN (DD-931; call sign NFPS; active 1955 - 1982)
8259,3343,USS FORREST
8260,3344,USS FORSYTH
1935,31QJ,USS FORTIFY (MSO-446) (Call sign NQTN; service date 07/16/1954 - 08/31/1992) 
8168,33FS,USS FOSS (DE-59)
2301,310Q,USS FRANCIS SCOTT KEY (SSBN-657)
1565,31F8,USS FRANK E. EVANS (DD-754; call sign NTKB; active 1945 - 1969)
8261,3345,USS FROST
1552,31FV,USS FURSE (DD-882/DDR-882; call sign NBHY; active 1945 - 1972)
8262,3346,USS FURY
2186,31XI,USS GAINARD (DD-706; call sign NHEU; active 1944 - 1971)!
2940,32II,USS GALLERY (FFG-26) 
1567,31GA,USS GANNET (MSC-290) (Call sign WZL6492; commissioned 07/14/1961)
2350,3113,USS GEIGER (AP-127) (Service date 09/13/1952 - 04/27/1971)
1699,31JZ,USS GEORGE K. MACKENZIE (DD-836; call sign NBBI; active 1945 - 1976) 
8169,33GI,USS GEORGE W. INGRAM (DE-62; APD-43) 
1591,31GY,USS GETTYSBURG (CG-64)
8263,3347,USS GILLETTE 
8264,3348,USS GLEAVES
1594,31G1,USS GLENNON (DD-840; call sign NGLN; active 1945 - 1976)!
8265,3349,USS GRAND RAPIDS
6803,33GR,USS GRANVILLE
8266,3351,USS GREENSBORO
1577,31GK,USS GREENWOOD (DE-679; active 1943 - 1962)
1572,31GF,USS GREGORY (DD-802; call sign NTFD; service date 1944-1947; 1951-1964)
6793,3388,USS GRIFFIN
8267,3352,USS GROTON
2291,310G,USS GUARDIAN (MCM-5; commissioned 1989)
1588,31GV,USS GUARDIAN (YAGR-1; active 1955 - 1965)
1587,31GU,USS GUIDE (MSO-477) (Call sign WBO3340; service date 03/15/1955-07/09/1972)
3806,327C,USS GULFPORT 
1936,31QK,USS GURKE (DD-783; call sign NTSY; active 1945 - 1976)
1600,31G7,USS GYATT (DD-712/DDG-1/DDG-712; call sign NHTZ; active 1945 - 1968) 
3750,325Q,USS H.R. KENYON
9100,33GZ,USS HALSEY (DDG-97) (Call Sign NBUL - Commissioned 7/30/2005)
2130,31VY,USS HALSEY (DLG-23) (Commissioned 7/20/1963; Decommissioned 1/28/1994)
6790,3385,USS HAMMANN
2076,31UG,USS HAMMERBERG (DE-1015; call sign NCRV; active 1955 - 1973) 
1843,31NZ,USS HAMNER (DD-718; call sign NTXJ; active 1946 - 1979)
8269,3337,USS HAMUL
1741,31K5,USS HANK (DD-702; call sign NHTD; active 1944 - 1972)
1960,31Q8,USS HARLAN R. DICKSON (DD-708; call sign NTOL; active 1945 - 1972)
1502,31EH,USS HAROLD J. ELLISON (DD-864; call sign NBGB; active 1945 - 1983)
1619,31HQ,USS HARRY E. HUBBARD (DD-748; call sign NTRD; active 1944-1947; 1950-1969)
2202,31XY,USS HARRY E.YARNELL (CG-17; comm-d 1963; decomm-d 1993)
1634,31H5,USS HARTLEY (DE-1029) (Service date 1957 - 1972)
8137,33HB,USS HAWKBILL (SUBMARINE)!
1931,31QF,USS HAWKINS (DD/DDR-873; call sign NBHG; active 1945 - 1979) 
2937,32IF,USS HAYLER
1625,31HW,USS HAYNSWORTH (DD-700; call sign NJTA; active 1944 - 1970)
8422,3376,USS HAZEL (AN-29)
1530,3.10E+10,USS HENDERSON (DD-785) (Service date 1945 - 1980)
1449,31C0,USS HENRY L.STIMSON (SSBN-655)
2561,3170,USS HERALD
1933,31QH,USS HIGBEE (DD/DDR-806; commissioned 01.1945; decommissioned 07.1979)
8174,33HJ,USS HILARY P. JONES
1638,31H9,USS HISSEM (DE/DER-400; call sign NHVN; active 1944-1946; 1956-1970) 
1633,31H4,USS HOLDER (DD-819; call sign NAYG; active 1946 - 1976)
2285,310A,USS HOLLAND (AS-32;submarine;call sign NAET;active 09.1963 - 09.1996)
1628,31HZ,USS HOLLISTER (DD-788;call sign NTTE; active 1946 - 1979)
1683,31JJ,USS HOOPER (DE-1026; call sign NKPU; commissioned 1958; decommissioned 1973) 
1940,31QO,USS HOPEWELL (DD-681; call sign NJUI; active 1943 - 1970)
9094,33HW,USS HOWARD (DDG-83) (Call Sign NHOW) 
7425,33HC,USS HUE CITY (CG-66) (Call Sign NHUE)
8271,3377,USS HUGHES
2113,31VH,USS HUMMINGBIRD (MSC-192) (Commissioned 02/1955; transffered to Indonesia 1971)
8272,3378,USS HURST
8273,3379,USS HYADES
2221,31YH,USS HYMAN (DD-732; call sign NHWC; active 1944 - 1965)
1658,31IU,USS ILLUSIVE (MSO-448) (Call sign NROY; Service date 11/14/1953 - 03/30/1990)
1651,31IM,USS IMPERVIOUS (MSO-449) (Call sign NMLV; service date 07/15/1954 - 12/12/1991)
1697,31JX,USS IMPLICIT (MSO-455) (Call sign NIJI; service date 03/10/1954 - 09/30/1994)
2329,311I,USS INFLICT (MSO-456) (Call sign NLYO; service date 05/11/1954 - 03/30/1990) 
1643,31IE,USS INGERSOLL (DD-652; call sign NWMQ; active 1943-1946; 1951-1970)
9467,33CE,USS INGERSOLL (DD-990; active 1980 - 1998)
8274,33AG,USS INTENSITY
1667,31I3,USS INTERCEPTOR (YAGR/AGR-18; radar picket ship; active 1956 - 1965) 
1934,31QI,USS INTERDICTOR (AGR-13; radar picket ship; active 1958 - 1965)
1659,31IV,USS INVESTIGATOR (AGR-9; call sign NTAA; active 1957 - 1965) 
1666,31I2,USS ISHERWOOD (DD-520; call sign NFBP; active 1943 - 1961)
1679,31JF,USS JACANA (MSC-193) (Commissioned 03/1955; transffered to Indonesia 1971)
1881,31O1,USS JAMES C. OWENS (DD-776) (Service date 1945 - 1973)
1728,31KS,USS JAMES E. KYES (DD-787; call sign NTVZ; active 1946 - 1973)
8870,33GW,USS JARVIS (DD-799)
1678,31JE,USS JENKINS (DD/DDE-447; call sign NEKY; active 1942-1946; 1951-1969)
1675,31JB,USS JOHN A. BOLE (DD-755; call sign NKNZ; active 1945 - 1970)
2330,311J,USS JOHN HOOD (DD-655; active 1944 - 1946; 1951 - 1964)
8277,33JP,USS JOHN J POWERS (DE-528; active 02.1944 - 10.1945) 
3837,328A,USS JOHN L. HALL (FFG-32)
8241,33KE,USS JOHN M. BERMINGHAM (DE-530; commissioned 1944; decommissioned 1945)
1687,31JN,USS JOHN PAUL JONES (DD-932/DDG-32; call sign NDRV; active 1956 - 1982)
1691,31JR,USS JOHN R. PIERCE (DD-753; call sign NTRM; active 1944 - 1973)
1647,31II,USS JOHN S. MCCAIN (DD-928; DDG-36; call sign NBXY; active 1953 - 1978)
9110,33HZ,USS JOHN S. MCCAIN (DDG-56;call sign NJSM;comm-d 07.1994)
2151,31WJ,USS JOHN W. WEEKS (DD-701; call sign NJWW; active 1944 - 1970)
3399,32VJ,USS JOHN YOUNG (DD-973)
1693,31JT,USS JOHNSTON (DD-821; call sign NAYK; active 1946 - 1981)
3866,3285,USS KALAMAZOO (AOR-6)
1732,31KW,USS KAWISHIWI (AO-146; fleet oiler; call sign NNQD; active 1955 - 1979)
8283,33AY,USS KEARNEY
8284,33BD,USS KENDRICK 
1642,31ID,USS KENNETH D. BAILEY (DD-713/DDR-713; call sign NTPC; active 1945 - 1970)
1745,31K9,USS KEPPLER (DD/DDE-765; call sign NKPD; active 1947 - 1972) 
8285,33BF,USS KIMBERLY 
1716,31KG,USS KING (DL-19/DLG-10/DDG-41; call sign NXAY; active 1960 - 1991)
8286,33BJ,USS KNIGHT
8287,3355,USS KNOXVILLE
1737,31K1,USS KOINER (DE/DER-331; call sign NHEC; service date 1943 - 1968)
1722,31KM,USS KRETCHMER (DE/DER-329; call sign NTEE; active 1943-1946; 1956-1973)
2290,310F,USS L. MENDEL RIVERS (SSN-686)
2286,310B,USS L.Y.SPEAR (AS-36;call sign NASO; active 02.1970 - 05.1999)
9106,33HT,USS LABOON (DDG-58) (Call Sign NJFL - Commissioned March 18; 1995)
1751,31LF,USS LAFFEY (DD-724; call sign NTHI; active 1944 - 1947; 1951 - 1975) 
2292,310H,USS LAKE CHAMPLAIN (NCPN)
9104,33HR,USS LAKE ERIE (CG-70) (Call Sign NCDP - Commissioned July 24; 1993)
8289,3357,USS LANSDALE 
2092,31UW,USS LAWRENCE (DD-954/DDG-4; call sign NTQP; active 1962-1990)
6786,3381,USS LCU 1136 
6795,338Z,USS LCU 742
8292,3361,USS LEA
1956,31Q4,USS LEADER (MSO-490) (Call sign NYRD; active 11/1955-11/1970; 02/1972-12/1991)
1758,31LM,USS LEONARD F. MASON (DD-852; call sign DBDM; commissioned 1946; stricken 1976)
1771,31LZ,USS LESTER (DE-1022; call sign NDSK; service date 1957 - 1973)
2314,3103,USS LEYTE GULF (CG 55; call sign NLEG; commissioned 09.1987) 
1670,31I6,USS LIMPKINS (MSC-195) (Service date 03/26/1955 - 09/26/1068)
8294,3363,USS LIOBA
8282,33LI,USS LISBA
2069,31T9,USS LLOYD THOMAS (DD/DDE-764;laid down 1944;comm-ed 03.1947;decomm-d 10.1973)
1765,31LT,USS LOCATOR (AGR-6; radar picket ship; active 1956 - 1965)
1762,31LQ,USS LOFBERG (DD-759; call sign NTKK; active 1945 - 1971)!
1927,31QB,USS LONG BEACH (CGN/CLGN-160; call sign NZXB; service 1961 - 1995)
1777,31L5,USS LOOKOUT (AGR-2; converted to YAGR-42 on 1955; active 1945 - 1965)
1755,31LJ,USS LOWE (DE/DER-325; call sign NKER; active 1943 - 1968)
2239,31YZ,USS LOWRY (DD-770; call sign NKPS; active 1944 - 1973)
2244,31Y4,USS LOYALTY (MSO-457) (Call sign NJUR; service date 06/11/1954 - 07/01/1972) 
1766,31LU,USS LUCE (DL-7/DLG-7/DDG-38; call sign NOGH; active 1961 - 1991)
1748,31LC,USS LUCID (MSO-458); (Service date 05/04/1955 - 12/23/1970)
1726,31KQ,USS LYNDE MCCORMICK (DDG-8; call sign NHXD; active 1961 - 1991)
1787,31MF,USS MACDONOUGH (DL-8/DLG-8/DDG-39; call sign NSWU; active 1961-1992) 
6804,33MC,USS MACTOBI
2192,31XO,USS MADDOX (DD-731; call sign NHHK; active 1944 - 1972)
9125,33MT,USS MAHAN (DDG 72) (Call Sign NBTF - commissioned 02/14/1998)
1682,31JI,USS MAHAN (DLG 11/DDG 42; call sign NZOC; active 08/25/1960 - 06/15/1993)
2246,31Y6,USS MALOY (DE-791; commissioned 1943; decommissioned 1965)
8176,33MD,USS MANCHESTER
1814,31M6,USS MANLEY (DD-940; call sign NFFS; active 1957 - 1983)
1753,31LH,USS MARSHALL (DD-676; call sign NKKR; active 1943-1945; 1951-1969)
1806,31MY,USS MASSEY (DD-778; call sign NTSS; commissioned 1944; stricken 09.1973)!
1802,31MU,USS MAURY (AGS-16) (Service date 1945 - 1969)
8299,3368,USS MAYRANT
8866,33GU,USS MCCAMPBELL (DDG-85) (Call Sign NMCB)1
1469,31DK,USS MCDERMUT (DD-677; active 1943 - 1963)
3222,32QH,USS MCINERNEY (FFG-8; call sign NFXM; built 1978)
1739,31K3,USS MCKEAN (DD-784; call sign NTMF; active 1945 - 1981)
2333,311M,USS MCMORRIS (DE-1036; call sign NERM; active 1960 - 1074)
3748,325N,USS MELVIN R. NAWMAN (DE-416; commissioned 05.1944; decommissioned 04.1946)
1655,31IQ,USS MEREDITH (DD-890) (Service date 1945 - 1979)
8301,33BK,USS MERVINE
8302,33BM,USS MIGHT
8833,33GF,USS MILIUS (DDG-69) (Call sign NPLM) 
8304,33BP,USS MILLEDGEVILLE
1668,31I4,USS MILLER (DD-535; commissioned 1943; decommissioned 1964;) 
8305,33BR,USS MINDORO
6791,3386,USS MINNEAPOLIS
8306,33BS,USS MISSION BAY
1669,31I5,USS MITSCHER (DD-927/DL-2/DDG-35; call sign NBQI; active 1953 - 1978)
8832,33GE,USS MITSCHER (DDG-57) (Call sign NMTR)
3920,33ML,USS MOBERLY
8307,33BT,USS MOFFETT
1629,31H0,USS MONTEREY (NRAR)
1851,31N7,USS MORTON (DD-948; call sign NCOO; active 1959 - 1982)
8308,33BU,USS MOSLEY
3921,33MM,USS MOUNT MCKINLEY (LCC-7)
8309,33BV,USS MUIR
2223,31YJ,USS MULLANY (DD-528) (Service date 04/23/1943 - 10/06/1971)
2190,31XM,USS MULLINNIX (DD-944; call sign NAHB; active 1958 - 1983)
8178,33MU,USS MUSKEGON 
3714,324N,USS MUSKOGEE (PF-49; commissioned 03.1944; decommissioned 08.1945)
1554,31FX,USS MYLES. C. FOX (DD-829/DDR-829; call sign NAZI; active 1945 - 1978)
1850,31N6,USS NEWELL (DE/DER-322; call sign NHRZ; active 1943 - 1968)
8311,33BX,USS NEWMAN
8312,33BY,USS NIBLACK
1825,31NH,USS NICHOLAS (USS NICHOLAS; call sign NCGA; active 1942-1946; 1951-1970)Q
2385,3122,USS NIMBLE (MSO-459) (Call sign NMKY; service date 11/11/1955 - 11/24/1970)
3741,325F,USS NIMITZ (CVM-68; call sign NMTZ; commissioned 05.1975)
9092,33NC,USS NITZE (DDG-94) (Call Sign NCWR)
1845,31N1,USS NOA (DD-841) (Call sign 5MFK; service date 1945 - 1973)
1828,31NK,USS NORFOLK (DL-1; call sign NQMR; active 1953 - 1970)
2096,31U0,USS NORMANDY (CG-60; call sign NVVV; commissioned 12.1989)
1826,31NI,USS NORRIS (DD/DDE-859; call sign NBFE; active 1945 - 1970)
1819,31NB,USS NOTABLE (MSO-460) (Service date 06/08/1955 - 05/14/1970) 
1703,31J3,USS O'BANNON (DD/DDE-450; call sign NUJC; active 1942-1946; 1951-1970)
9465,33B6,USS O'BANNON (DD-987; active 1979 - 2005)
8477,33A6,USS O'BRIEN (DD-725;call sign NJVI; active 1944 - 1971)
3745,325K,USS O'BRIEN (DD-975; active 12.03.1977 - 09.24.2004) 
1875,31OV,USS OBSERVER (MSO-461) (Call sign NPKA; service date 08/31/1955 - 07/28/1972)
3775,326F,USS OKINAWA (LPH-3; call sign NOKK; comm-d 04.1962; decomm-d 12.1992)
2293,310I,USS OMAHA (SSN-692)
8319,33G2,USS ORIOLE
3789,326V,USS ORLANDO
1864,31OK,USS ORLECK (DD-886; call sign NBIG; service date 1945 - 1982)
8486,33OR,USS ORTOLAN (ASR-5)
8316,33CF,USS O'TOOLE
8320,33CI,USS OTTER
2317,3106,USS PAPAGO (ATF-160; call sign NPAP; active 10.1945 - 07.1992)
7338,33PR,USS PARGO
1937,31QL,USS PARLE (DE-708; call sign NTIQ; active 1944 - 1970)
7428,33PA,USS PAUL HAMILTON
3810,327G,USS PAWCATUCK (AO-108; comm-d 05.1946; decomm-d 07.1975)A
8323,33CS,USS PAWTUCKET
3817,327Q,USS PC-790 (Call sign NUXI;comm-d 03.1944;transfer-d to Cuba 1956 as Baire PE203
3938,338A,USS PCE 845
3940,338C,USS PCE 847
3941,338D,USS PCE 868
3942,338E,USS PCE 870
3943,338F,USS PCE 880
3944,338G,USS PCE 881
3945,338H,USS PCE 886
3946,338J,USS PCE 891
3948,338L,USS PCE 893
3949,338M,USS PCE 894
3950,338N,USS PCE 895
3951,338P,USS PCE 896
3952,338Q,USS PCE 898
3953,338R,USS PCE 899
3954,338S,USS PCE 900
3955,338T,USS PCE 902
3956,338U,USS PCE 903
3957,338V,USS PCE 904
6783,337E,USS PCFS 1444
2275,31ZZ,USS PEACOCK (MSC-198) (Call sign GBZZ; commissioned 03/16/1955)
3812,327J,USS PELELIU (LHA-5; call sign NPEL; comm-d 05.1980)
2229,31YP,USS PERRY (DD-844; call sign NBBY; active 1946 - 1973)
1918,31P2,USS PERSISTENT (MSO-491) (Call sign NFSJ; service date 02/03/1956-04/26/1971)
2055,31TV,USS PETERSON (DE-152; call sign NQES; active 1943-1946; 1952-1965)
8337,33DF,USS PHELPS (DD-360)
2132,31V0,USS PHILLIPINE SEA (NWIN)
1649,31IK,USS PICKET (YAGR-7) (Service date 1956 -1965)
1743,31K7,USS PICKING (DD-685; call sign NKMN; service date 1943-1945; 1951-1969)
2296,310L,USS PIGEON (ASR-21)
8338,33DG,USS PILOT
1919,31P3,USS PINNACLE (MSO-462) (Call sign NJHJ; service date 10/21/1955 - 11/24/1970)
8182,33PI,USS PIONEER
